rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,river_level_m,cumulative_rain_7d,flood
7.54,40.98,61.67,31.62,2.55,14.5,0
18.73,33.84,91.72,50.99,6.07,13.12,0
3.33,29.99,65.46,3.59,1.62,13.22,0
33.14,35.45,94.94,13.65,9.06,10.91,0
5.08,41.83,69.88,15.56,3.35,10.16,0
6.88,22.81,63.93,23.2,2.99,8.24,0
0.9,28.87,85.02,48.17,1.22,11.88,0
1.77,18.11,44.39,23.19,1.74,9.7,0
10.88,30.96,45.37,12.28,3.8,7.52,0
4.67,31.83,79.12,3.9,0.37,6.63,0
27.07,29.8,69.22,4.77,7.98,8.04,0
0.22,26.73,87.42,45.6,-1.58,8.9,0
7.15,19.75,94.98,26.69,2.56,9.8,0
6.17,31.87,63.3,43.57,1.68,4.53,0
0.29,37.28,75.78,40.94,0.05,6.18,0
1.99,27.04,70.04,8.12,1.8,8.19,0
8.01,32.2,98.9,8.57,1.95,3.57,0
10.18,22.16,89.87,45.32,2.8,7.23,0
7.77,32.29,94.7,43.28,2.35,5.45,0
11.36,28.03,55.26,22.68,1.57,9.49,0
13.56,26.19,86.35,4.65,3.8,13.86,0
0.15,26.2,55.93,0.73,-2.44,14.43,0
9.36,28.03,52.52,17.29,2.22,15.18,0
49.66,31.91,96.66,0.55,15.75,16.62,1
10.98,23.44,41.16,13.8,3.74,16.89,0
16.98,28.01,97.92,25.17,4.5,20.05,0
5.61,29.79,48.96,7.28,1.72,20.15,0
22.31,24.5,89.17,6.26,5.62,21.88,0
22.24,38.98,56.56,53.79,6.67,18.93,0
11.05,25.73,61.04,35.13,6.25,20.46,0
55.95,26.65,53.01,56.07,18.63,16.94,0
2.01,25.11,75.13,20.75,0.66,16.3,0
0.26,38.99,60.89,40.63,0.24,13.23,0
22.06,32.76,79.44,12.28,5.64,11.77,0
24.69,25.32,40.94,37.1,6.6,9.32,0
1.92,35.53,43.86,7.78,0.94,9.53,0
4.63,31.0,45.98,0.12,0.86,13.99,0
0.27,31.29,65.14,55.89,0.98,7.87,0
5.21,28.28,88.89,33.29,3.13,8.87,0
22.25,26.25,93.29,55.62,7.01,8.21,0
10.95,31.69,54.69,20.03,3.39,7.77,0
6.42,27.27,74.46,19.67,0.24,9.42,0
6.97,39.08,86.1,24.04,2.84,8.14,0
0.02,23.65,57.33,42.36,-1.14,19.48,0
5.35,37.68,64.54,33.95,1.19,19.43,0
15.6,29.44,71.44,55.52,5.64,14.84,0
54.86,31.5,48.09,1.53,17.49,17.63,0
28.17,34.17,41.56,42.49,7.98,22.91,0
0.36,26.85,49.17,19.82,-0.3,25.93,0
34.32,34.32,77.61,10.81,9.6,26.78,0
22.93,16.46,44.42,30.62,5.68,15.57,0
22.74,26.4,51.38,30.3,6.19,15.22,0
9.19,25.38,60.27,8.22,1.14,11.69,0
7.61,23.73,44.67,12.11,2.97,11.27,0
5.41,28.93,51.5,24.49,2.02,7.51,0
1.02,31.93,94.68,24.53,0.87,9.77,0
3.89,33.51,41.16,19.05,0.21,4.44,0
4.25,31.2,79.21,8.91,0.08,10.56,0
9.93,26.67,63.06,0.26,3.03,3.77,0
20.64,31.85,80.36,58.21,6.26,11.16,0
9.63,30.62,75.32,56.61,2.74,16.03,0
0.89,34.68,53.41,29.02,-0.02,22.58,0
47.48,33.88,90.83,59.7,15.95,28.48,1
42.9,30.15,69.52,40.42,13.3,26.87,0
23.07,25.51,89.35,4.13,8.89,35.65,0
71.21,26.74,64.36,7.06,22.63,36.19,0
11.79,27.25,99.08,54.97,5.24,29.56,0
49.36,28.42,86.23,37.8,13.73,23.57,1
1.18,31.34,97.96,50.59,0.95,24.73,0
6.83,33.58,70.86,53.9,1.62,11.51,0
3.83,29.74,68.42,26.88,-0.51,13.23,0
3.27,30.08,85.33,2.91,2.48,8.11,0
2.28,30.72,92.82,11.3,0.39,7.31,0
14.61,27.42,97.85,3.99,3.33,9.97,0
22.8,25.37,59.47,11.32,6.43,10.59,0
12.95,21.22,87.92,24.63,3.09,13.42,0
2.38,26.52,52.64,7.09,0.02,14.94,0
25.0,32.37,72.73,10.0,7.28,10.76,0
15.16,26.49,50.79,26.75,6.28,8.81,0
7.37,28.81,60.84,20.41,1.54,12.9,0
16.82,32.33,95.88,28.06,6.7,14.76,0
4.51,32.6,48.77,25.75,2.2,12.02,0
6.35,24.6,77.94,38.67,2.3,12.78,0
37.42,34.99,75.58,56.23,11.97,15.36,0
5.15,35.64,47.24,6.47,1.56,17.2,0
9.52,24.35,59.56,5.96,4.14,15.75,0
33.13,25.88,73.78,51.17,10.51,15.69,0
18.45,35.96,51.23,30.38,3.87,8.56,0
0.96,29.27,88.04,45.98,0.59,11.75,0
2.39,18.9,98.33,12.93,1.5,13.48,0
0.12,23.0,52.89,49.73,-0.25,5.71,0
14.95,28.75,51.21,55.43,4.61,12.83,0
8.9,24.18,67.3,38.13,2.06,12.38,0
2.16,27.93,84.87,6.35,-0.73,14.2,0
47.53,30.16,56.9,53.72,12.71,14.46,0
11.31,37.31,41.19,47.55,1.86,14.44,0
4.15,28.55,72.47,45.05,1.92,14.1,0
10.42,35.36,97.4,2.2,0.63,16.21,0
17.07,37.14,63.48,47.94,4.46,10.99,0
1.19,37.17,65.21,8.28,-0.41,11.18,0
4.82,31.42,98.13,13.34,1.16,10.59,0
24.67,20.18,81.68,34.63,5.55,14.19,0
9.23,32.3,83.15,15.9,3.17,9.99,0
11.86,35.24,73.76,39.68,2.29,9.08,0
8.51,29.59,98.48,36.48,3.68,9.26,0
0.67,38.72,81.33,6.49,-0.42,8.44,0
2.72,34.3,93.7,39.36,0.72,4.06,0
8.85,32.84,81.96,55.44,2.66,3.99,0
3.52,35.43,84.11,9.67,1.3,15.0,0
0.77,31.67,57.42,35.82,0.27,20.51,0
27.83,17.54,58.21,20.51,7.92,25.05,0
59.6,27.5,86.98,27.58,18.22,20.98,1
23.64,35.99,57.8,17.22,7.56,27.71,0
28.84,25.96,73.77,21.25,7.89,29.02,0
4.16,28.88,54.96,1.73,1.67,29.96,0
48.52,24.78,89.02,58.89,15.75,34.28,1
3.29,38.92,46.63,37.49,1.69,32.37,0
45.37,38.41,89.77,30.04,14.54,38.95,1
78.94,25.58,76.16,23.02,23.85,39.59,0
18.66,30.74,51.21,32.36,4.66,33.47,0
59.56,26.6,72.52,22.81,17.06,32.2,0
12.64,33.07,56.95,21.59,4.11,31.91,0
4.51,32.55,59.41,27.84,2.29,17.92,0
8.62,34.06,61.09,16.56,5.37,16.86,0
13.5,31.66,43.8,10.8,5.03,14.85,0
1.14,44.68,99.16,33.4,-0.83,14.82,0
14.61,24.86,41.89,50.57,3.61,17.97,0
59.59,21.45,79.75,9.17,20.16,20.05,0
3.16,28.03,62.27,1.96,0.73,25.28,0
23.6,22.16,78.76,14.81,7.13,32.27,0
35.77,22.54,61.37,58.78,9.77,32.21,0
43.16,24.99,80.43,49.73,14.51,28.17,1
48.33,25.39,83.75,35.75,15.0,34.01,1
11.06,25.23,81.43,55.75,2.54,30.53,0
56.79,32.59,46.84,26.72,16.04,27.52,0
21.24,27.47,79.41,59.0,6.68,26.18,0
2.65,29.1,56.8,17.78,0.84,21.92,0
9.72,34.47,41.73,14.42,3.75,19.79,0
19.01,26.17,64.89,38.28,6.25,10.2,0
4.26,28.68,66.01,22.69,1.01,9.33,0
15.35,31.83,68.03,37.58,4.06,12.62,0
16.48,20.29,82.29,18.3,4.78,14.17,0
2.66,18.08,58.53,37.08,0.25,13.94,0
12.49,31.73,58.92,16.54,3.62,11.19,0
22.15,32.46,43.63,3.06,6.66,8.48,0
10.36,40.32,81.21,54.73,2.21,11.31,0
0.18,30.79,74.07,52.99,0.69,13.12,0
0.14,34.1,60.97,58.25,-0.33,9.75,0
6.62,29.02,82.31,42.99,1.15,13.72,0
39.09,31.49,72.24,40.96,11.38,6.84,0
3.89,38.34,68.15,33.54,1.41,3.64,0
15.09,19.38,70.68,7.56,4.61,16.19,0
3.77,32.07,78.18,11.35,1.55,18.32,0
5.82,40.68,79.6,17.37,2.64,11.96,0
28.26,31.41,57.34,53.41,9.78,9.17,0
19.58,38.25,48.44,10.38,6.16,9.56,0
1.5,26.85,49.4,55.37,-0.62,9.99,0
8.4,29.84,78.36,31.37,2.25,10.97,0
0.44,30.17,92.37,42.93,-0.87,11.1,0
9.83,18.91,64.57,6.61,4.65,4.12,0
16.29,24.16,50.17,16.14,6.87,7.72,0
1.89,24.52,85.4,57.51,1.22,13.67,0
5.11,34.11,89.95,15.97,2.39,22.69,0
7.61,34.36,92.83,17.79,2.53,23.11,0
37.8,31.62,76.41,11.86,11.71,22.49,0
74.98,34.12,91.64,7.74,20.9,22.95,1
0.69,29.18,40.92,14.0,0.13,23.16,0
21.47,36.01,46.43,38.54,5.56,25.58,0
6.97,30.04,45.55,27.32,2.37,23.55,0
7.48,30.29,82.76,33.23,2.18,17.46,0
21.05,28.67,44.17,7.34,8.26,23.72,0
37.59,33.42,69.78,48.13,12.19,22.02,0
45.22,27.89,68.36,47.05,13.85,22.52,0
12.91,34.88,58.64,1.3,3.61,20.47,0
6.63,24.34,92.22,23.01,3.66,17.22,0
23.24,24.51,50.23,4.13,6.94,16.09,0
4.34,33.44,61.15,47.53,1.63,9.05,0
12.45,29.56,86.45,44.24,3.78,7.52,0
6.66,27.73,41.83,54.12,1.59,9.96,0
16.03,34.45,80.38,14.18,4.85,10.52,0
4.12,26.96,88.98,27.38,-0.72,12.35,0
3.19,29.0,95.94,11.07,-0.59,11.08,0
37.56,37.0,92.58,22.27,11.62,9.76,0
1.61,37.7,59.16,31.33,2.05,5.36,0
10.58,37.86,75.18,3.2,3.52,6.56,0
3.74,28.59,44.64,42.89,0.4,6.59,0
0.6,36.15,55.47,32.6,-1.26,4.72,0
0.55,25.26,45.65,49.74,0.95,6.99,0
2.89,25.47,58.91,16.31,0.3,10.29,0
30.24,18.25,92.51,54.2,9.71,13.59,0
4.98,38.36,60.83,59.92,1.88,15.54,0
45.07,25.68,73.71,55.16,14.0,15.19,0
13.07,29.37,66.0,46.67,3.95,18.83,0
8.61,25.45,67.53,48.74,2.97,13.99,0
13.02,33.48,98.17,34.42,3.79,14.49,0
10.91,28.12,57.77,11.41,2.64,10.98,0
21.33,23.48,77.64,40.62,5.44,15.52,0
4.98,32.21,65.2,42.77,-0.89,20.93,0
6.53,22.83,43.67,59.12,1.78,25.34,0
33.68,25.81,69.36,32.48,11.62,20.97,0
43.91,19.47,88.8,16.28,13.9,21.67,1
33.46,22.88,45.93,41.02,10.27,20.53,0
8.16,30.89,44.18,58.76,1.71,20.63,0
22.74,20.18,49.22,10.63,7.82,19.28,0
9.7,22.59,85.86,19.56,2.79,12.91,0
10.32,29.99,83.44,32.51,4.67,12.59,0
3.44,27.28,73.9,10.21,0.05,6.9,0
13.42,39.96,68.09,1.33,3.27,11.68,0
3.09,39.17,93.3,20.22,0.08,7.81,0
6.04,25.66,86.0,51.92,0.33,6.86,0
28.97,32.79,88.72,2.61,7.75,9.25,0
3.48,33.75,88.8,25.74,1.15,10.96,0
1.11,27.01,78.56,45.73,-0.38,12.35,0
1.07,22.52,67.48,57.19,-3.53,12.02,0
42.4,29.94,91.88,59.13,13.79,16.65,1
10.61,29.14,95.56,25.32,1.5,15.22,0
7.9,27.82,41.43,57.02,2.96,17.26,0
24.98,32.21,43.09,2.13,7.53,19.14,0
27.1,26.25,97.52,44.76,10.25,17.09,0
6.06,24.24,56.63,38.56,2.81,16.18,0
17.74,30.55,92.4,14.97,4.82,16.23,0
22.12,31.93,63.33,30.44,5.93,18.32,0
15.95,24.12,47.15,7.77,6.29,13.6,0
2.47,34.64,44.83,52.3,-0.74,17.35,0
31.3,21.15,49.39,21.47,9.58,16.19,0
11.62,27.11,54.99,37.56,3.35,11.95,0
4.98,28.71,69.31,9.53,1.15,8.9,0
8.31,26.82,82.09,12.37,2.85,5.53,0
0.57,27.17,99.18,59.52,0.36,7.89,0
2.05,39.36,66.49,45.19,1.07,5.75,0
21.76,25.75,71.09,57.72,6.67,6.92,0
0.0,42.21,71.31,17.75,0.42,2.55,0
8.08,32.19,72.37,9.87,2.52,14.99,0
11.09,30.46,71.06,30.18,2.67,11.37,0
0.84,32.38,40.53,29.68,0.26,12.17,0
54.22,42.65,40.1,10.5,15.55,14.52,0
3.85,25.03,45.86,43.99,0.37,11.18,0
5.44,24.4,46.09,21.71,1.3,12.97,0
5.43,26.23,82.29,11.18,1.51,11.72,0
3.93,30.16,52.29,19.92,1.21,13.97,0
0.02,21.37,93.68,33.82,0.92,10.15,0
19.6,30.11,95.72,43.59,5.38,16.38,0
51.1,38.47,98.55,28.91,15.53,18.19,1
3.81,30.76,96.34,31.54,1.26,20.86,0
16.32,28.54,56.31,8.34,4.29,20.31,0
20.32,26.91,70.59,54.88,6.17,16.27,0
28.3,34.49,50.53,55.72,9.49,11.83,0
8.24,25.87,88.37,41.01,2.66,16.96,0
5.41,39.23,93.31,1.06,1.85,16.31,0
5.9,39.67,91.08,32.22,1.07,10.47,0
18.7,31.28,66.0,37.75,7.58,8.28,0
25.46,29.94,85.52,59.68,6.99,16.83,0
3.01,35.15,45.85,59.76,-0.77,18.05,0
6.95,35.47,42.41,51.46,2.95,22.74,0
34.83,25.97,85.19,3.83,10.33,22.01,0
24.65,27.37,65.52,57.2,7.09,21.73,0
62.85,23.39,99.73,36.76,18.31,20.76,1
21.05,32.05,45.84,48.05,8.19,25.48,0
7.49,33.33,91.34,24.43,2.6,25.89,0
13.4,23.25,68.8,19.18,4.57,15.96,0
16.23,27.72,89.63,27.79,5.03,12.45,0
1.23,23.26,89.03,8.81,0.64,12.83,0
11.8,25.51,94.96,21.42,4.94,13.88,0
18.53,32.76,57.87,51.46,5.31,12.05,0
2.75,26.33,96.99,2.28,-0.63,16.25,0
22.76,28.5,49.1,9.05,7.69,14.15,0
13.15,21.86,44.92,7.51,4.44,14.9,0
45.62,30.93,65.9,24.18,13.79,15.25,0
0.65,29.78,89.7,59.82,0.67,17.34,0
4.62,26.36,68.41,10.4,1.02,13.32,0
13.8,29.05,89.76,8.73,4.16,15.35,0
5.28,30.9,83.78,54.9,1.45,7.55,0
18.8,25.93,52.57,52.92,5.05,11.35,0
21.34,22.62,96.93,1.93,7.59,13.33,0
1.62,39.03,43.65,45.1,-0.93,12.04,0
10.82,26.83,93.9,39.33,5.61,13.47,0
10.67,29.52,58.27,46.06,4.08,17.19,0
6.91,35.05,70.01,29.67,0.3,15.05,0
40.53,47.65,65.34,59.48,11.93,20.88,0
26.36,23.78,50.31,2.63,7.74,18.32,0
17.92,32.25,61.49,14.06,5.77,19.52,0
18.79,26.46,51.58,23.79,4.65,23.67,0
9.29,27.31,52.23,26.99,2.82,22.03,0
38.07,26.4,51.22,55.28,11.3,22.08,0
17.79,24.37,69.34,33.6,4.6,18.69,0
19.58,29.79,87.88,2.71,5.0,19.39,0
29.67,22.63,74.14,24.47,9.82,17.72,0
4.8,34.73,93.59,24.99,-0.26,14.37,0
24.68,30.28,78.19,57.93,7.88,11.79,0
3.26,32.11,81.36,35.95,1.77,20.87,0
6.35,27.67,80.06,38.14,1.69,17.05,0
6.13,28.16,66.97,42.8,1.89,21.0,0
57.61,31.44,81.36,46.2,18.45,20.12,1
29.13,24.18,44.18,38.1,8.03,23.21,0
18.12,28.21,91.59,14.23,4.83,28.88,0
19.48,25.7,86.67,52.44,5.35,28.69,0
12.39,25.55,54.71,43.93,4.88,20.8,0
44.09,19.45,86.08,44.51,14.52,14.22,1
10.29,36.7,40.76,59.79,1.69,14.9,0
7.18,26.57,53.03,48.15,3.16,15.4,0
2.67,35.82,43.91,49.75,1.62,17.87,0
23.14,35.34,86.81,57.08,8.5,10.26,0
19.89,23.57,85.35,9.07,6.35,14.3,0
7.28,24.56,88.82,29.86,2.14,13.57,0
0.38,42.8,40.27,34.83,1.26,12.33,0
27.4,38.75,70.07,19.76,8.92,18.08,0
0.17,29.84,82.29,50.36,2.3,16.38,0
18.25,31.29,49.32,45.75,6.43,15.28,0
52.73,26.85,78.99,43.25,15.97,17.43,0
8.63,32.16,45.05,59.83,1.42,20.6,0
4.02,26.41,50.88,15.56,0.62,20.0,0
18.31,19.84,68.55,44.13,4.06,24.63,0
25.48,23.39,79.21,33.08,7.43,15.58,0
11.86,30.11,48.75,18.78,4.48,18.81,0
51.18,24.34,51.11,9.64,15.35,17.59,0
0.8,29.66,52.27,53.75,1.26,22.15,0
10.54,24.63,54.32,35.73,3.5,18.98,0
19.01,26.09,53.59,49.5,5.3,18.95,0
29.78,34.27,63.71,32.72,9.02,14.82,0
2.96,31.24,79.23,13.2,1.36,15.53,0
24.14,29.95,66.28,20.25,7.38,13.87,0
12.07,34.39,86.56,22.89,3.77,15.56,0
7.58,32.4,83.16,58.38,1.5,11.77,0
2.12,37.23,47.59,0.34,0.2,12.27,0
30.07,27.7,42.93,59.14,11.28,9.42,0
2.57,27.85,92.68,58.83,2.0,9.76,0
5.56,23.49,44.79,59.77,0.19,12.98,0
5.14,27.86,48.9,28.6,-0.83,16.92,0
30.77,34.82,41.33,57.83,9.31,12.91,0
16.75,36.5,77.7,23.74,5.92,16.36,0
23.89,34.8,74.94,1.58,6.65,16.71,0
4.32,21.03,99.21,13.46,2.32,16.83,0
14.71,35.42,93.22,56.72,4.47,18.91,0
12.72,20.81,64.65,0.83,3.65,16.25,0
26.83,34.49,62.3,32.76,8.81,15.86,0
35.48,28.16,57.81,4.54,10.11,15.36,0
0.18,33.51,49.14,17.18,-0.23,16.19,0
16.81,23.34,48.29,5.29,5.71,14.23,0
0.8,35.86,47.94,51.57,0.21,13.29,0
11.94,22.68,46.85,35.46,5.49,7.17,0
5.09,26.66,54.43,54.13,2.22,7.09,0
5.5,25.01,58.4,41.3,2.28,6.28,0
6.53,21.23,97.69,58.26,1.91,11.14,0
14.56,30.47,74.71,30.59,5.24,6.11,0
6.1,39.03,99.26,38.32,1.51,6.07,0
19.79,43.33,62.35,34.58,6.22,11.28,0
7.78,30.49,67.46,29.06,1.42,12.95,0
1.06,35.58,59.47,50.76,1.36,12.79,0
22.97,31.16,50.97,38.67,7.18,11.35,0
5.05,32.49,48.59,48.08,3.5,11.95,0
8.5,28.29,96.7,47.18,4.94,8.98,0
17.35,30.98,99.21,11.46,5.97,6.63,0
6.06,32.69,42.69,39.01,1.89,12.59,0
0.87,27.11,49.02,11.98,-0.68,12.84,0
7.02,29.61,65.41,35.0,3.01,17.09,0
43.36,29.71,51.18,40.65,13.22,14.87,0
15.4,34.13,61.83,59.83,5.16,11.97,0
16.7,24.67,47.75,1.83,6.74,12.56,0
15.01,29.74,67.39,5.47,3.68,17.5,0
3.33,39.56,56.3,4.62,0.07,6.73,0
8.13,35.82,61.11,23.9,2.2,9.03,0
20.85,36.75,45.66,49.3,7.08,8.84,0
1.6,30.12,65.69,50.64,1.04,5.33,0
4.88,31.6,99.0,44.22,0.57,17.38,0
4.85,35.01,59.73,53.81,2.21,16.77,0
8.49,37.8,92.59,19.37,1.34,10.94,0
58.96,20.24,90.59,5.29,16.85,12.57,1
1.05,23.42,97.12,3.49,0.2,22.02,0
10.97,36.55,87.41,51.13,2.74,19.59,0
2.97,28.62,79.58,43.83,1.78,16.7,0
52.94,26.64,91.4,41.92,16.17,13.65,1
1.8,23.73,44.54,20.38,2.31,14.69,0
7.75,27.22,67.77,22.79,2.08,18.23,0
20.08,22.99,99.36,57.49,5.9,17.71,0
18.29,40.46,86.18,3.83,6.7,9.39,0
8.24,29.89,97.72,46.42,2.38,10.71,0
6.38,29.71,86.78,18.58,3.41,7.19,0
7.6,32.94,92.49,2.34,2.82,6.84,0
4.6,34.81,82.39,44.55,-0.97,9.52,0
3.45,34.73,85.63,19.85,2.21,6.07,0
9.9,35.37,71.39,43.33,3.88,9.2,0
4.69,26.85,95.45,42.46,2.36,14.13,0
5.08,28.51,89.5,32.09,-0.39,17.62,0
16.04,33.85,90.63,46.64,4.15,10.67,0
51.88,27.36,80.38,34.86,14.98,13.05,1
13.88,29.97,58.27,17.2,3.32,22.52,0
1.2,31.99,42.14,44.05,2.1,21.18,0
1.18,33.93,96.14,35.35,0.34,19.83,0
45.37,21.11,75.17,0.76,13.57,11.71,0
5.29,33.57,57.89,54.1,2.14,10.76,0
1.45,28.83,48.95,32.74,1.0,11.85,0
13.71,33.54,89.77,52.12,0.78,12.21,0
14.66,33.88,90.19,52.96,3.75,9.57,0
15.68,38.04,88.87,26.7,3.29,15.41,0
4.67,36.77,78.7,30.46,1.8,14.66,0
0.23,36.73,61.96,24.95,-0.22,16.27,0
50.29,37.22,58.24,26.97,15.1,16.07,0
4.33,31.46,40.51,53.71,-0.78,17.49,0
16.91,30.16,90.02,47.29,4.76,17.61,0
18.39,34.36,45.25,7.59,6.63,14.21,0
14.12,33.66,77.85,36.62,5.65,11.66,0
5.63,28.45,70.24,59.75,2.41,11.46,0
4.74,32.02,71.6,35.73,0.09,18.94,0
13.66,29.82,95.6,47.15,5.36,17.49,0
30.16,25.73,41.9,46.14,9.77,12.0,0
43.99,36.45,86.4,21.02,13.08,19.19,1
1.68,30.28,43.12,22.31,-1.52,22.23,0
2.52,40.24,42.29,43.44,1.71,25.32,0
43.43,21.87,65.79,30.0,12.44,20.47,0
20.01,27.22,43.78,34.23,6.35,14.3,0
32.18,30.16,87.35,42.77,9.72,18.88,0
3.4,35.69,71.77,46.65,2.56,17.77,0
13.29,32.0,41.74,16.29,3.86,15.53,0
18.12,31.55,42.43,8.81,5.42,12.29,0
17.1,24.36,76.76,17.51,6.71,10.18,0
7.87,24.22,88.37,30.45,1.7,9.47,0
0.23,31.61,66.27,20.53,0.88,6.95,0
13.12,23.18,73.27,34.1,3.74,13.42,0
4.38,27.34,87.99,3.21,0.31,14.66,0
8.97,32.5,76.63,30.59,2.69,18.12,0
47.4,25.09,53.49,22.08,14.91,20.89,0
7.64,38.03,76.78,32.08,3.65,19.92,0
27.47,36.12,77.7,25.35,9.72,21.6,0
3.13,22.14,84.05,17.05,0.65,22.12,0
16.74,25.34,77.25,54.25,4.04,16.14,0
56.59,18.57,98.15,11.09,16.66,16.14,1
1.61,26.09,51.84,40.88,-0.7,12.74,0
0.13,33.83,97.07,55.48,-0.18,19.92,0
8.53,27.93,72.3,32.32,2.22,15.82,0
1.46,32.3,80.32,52.58,1.16,9.7,0
20.7,22.39,45.97,7.49,4.0,14.82,0
36.9,33.99,62.83,29.63,10.34,11.5,0
8.54,27.22,86.16,27.42,1.84,15.06,0
4.49,30.06,82.41,0.49,2.53,16.15,0
8.55,29.54,42.41,26.6,1.45,14.01,0
19.28,23.64,72.8,22.14,6.01,10.18,0
0.14,24.23,45.3,40.19,-0.09,12.63,0
13.35,34.84,99.75,56.3,5.05,8.92,0
14.25,31.99,93.84,5.15,4.87,11.18,0
15.23,35.25,41.26,19.65,4.69,10.69,0
4.16,31.62,91.52,26.64,0.69,5.94,0
18.78,30.71,95.17,27.31,3.78,15.5,0
1.44,21.37,61.21,46.49,0.68,14.12,0
3.33,28.65,83.17,26.6,1.53,11.67,0
31.49,29.86,66.53,1.63,7.87,8.12,0
20.13,39.77,79.31,42.61,4.81,6.64,0
0.21,33.43,60.42,53.09,0.31,8.89,0
4.28,37.68,59.35,30.83,1.62,11.43,0
3.62,32.99,65.47,34.87,0.1,1.31,0
4.74,26.44,48.73,9.78,0.85,5.48,0
4.27,30.59,89.87,13.24,-0.56,5.98,0
0.97,31.18,60.92,14.11,1.67,7.64,0
9.21,25.3,64.01,25.84,1.46,10.47,0
19.79,28.08,93.64,55.69,6.48,10.01,0
14.0,28.97,69.8,31.31,4.16,13.92,0
16.76,38.03,72.66,11.53,6.32,20.36,0
1.27,19.6,97.39,15.97,-0.41,16.66,0
45.39,36.03,93.2,23.04,13.68,21.28,1
27.35,25.32,50.17,37.4,6.51,26.27,0
24.53,23.14,68.39,26.4,5.42,24.56,0
25.97,35.9,98.28,23.55,8.39,21.9,0
40.48,33.66,62.34,33.88,10.36,22.64,0
11.79,36.27,62.29,14.51,3.31,17.63,0
3.35,34.0,51.7,4.73,2.02,19.36,0
14.39,40.3,46.86,1.46,5.06,17.67,0
20.37,32.79,84.42,15.08,5.45,11.77,0
20.09,29.22,86.2,5.5,4.44,13.38,0
11.05,31.71,98.14,20.18,3.83,15.89,0
1.06,36.22,86.41,46.38,1.66,16.67,0
6.96,26.1,54.6,42.98,1.42,14.45,0
38.03,26.74,42.41,36.66,10.61,13.59,0
13.17,28.46,99.13,51.15,3.43,14.56,0
11.59,19.48,60.43,16.92,4.05,16.73,0
4.7,30.69,58.72,53.1,2.64,19.38,0
6.89,20.57,94.36,23.95,0.83,18.61,0
33.86,30.27,75.11,24.05,8.66,17.83,0
16.47,34.33,52.89,24.32,7.28,14.82,0
23.22,27.62,93.35,5.89,6.79,17.61,0
9.09,38.39,99.6,58.53,2.98,17.67,0
14.92,22.7,45.2,8.31,3.79,15.76,0
4.28,35.96,91.74,20.45,1.77,13.56,0
18.34,33.38,63.43,19.16,6.46,11.91,0
8.37,21.42,71.44,4.48,2.81,16.82,0
8.77,43.55,94.89,9.14,4.37,14.48,0
15.72,29.68,98.4,2.69,4.39,17.67,0
41.3,25.61,55.73,17.54,12.13,14.89,0
0.99,22.96,52.77,52.0,0.53,14.77,0
26.12,28.9,44.83,20.37,8.3,17.59,0
5.19,29.36,73.71,7.42,1.78,13.54,0
8.8,30.51,40.82,38.74,1.36,7.04,0
0.33,28.51,64.71,59.8,0.41,7.61,0
5.37,33.17,44.4,13.94,1.24,7.99,0
10.48,28.06,64.31,16.77,2.56,9.28,0
0.87,20.33,42.4,58.31,0.29,6.77,0
10.13,29.25,90.11,10.73,2.08,9.97,0
39.28,18.16,52.58,30.67,10.65,9.69,0
1.67,31.77,59.7,14.38,-2.11,11.33,0
21.69,25.1,92.2,55.94,8.25,12.09,0
7.91,30.82,84.78,58.89,2.93,16.15,0
15.97,36.57,53.14,48.88,4.67,8.05,0
4.52,25.26,44.31,18.89,0.69,7.33,0
2.61,35.31,82.94,24.21,-2.09,2.51,0
2.62,27.83,63.44,14.54,0.06,6.32,0
1.1,38.77,85.96,53.45,1.04,5.43,0
3.08,28.17,66.72,54.87,1.87,11.12,0
16.37,25.8,60.76,25.13,5.55,18.09,0
32.02,33.44,67.07,39.39,9.76,15.17,0
25.24,27.82,84.91,9.93,8.88,14.0,0
17.33,25.79,94.13,26.1,4.87,16.17,0
1.76,27.61,42.99,37.89,1.61,12.01,0
5.12,29.78,71.45,23.12,1.15,8.42,0
5.56,36.71,41.97,21.46,0.79,11.47,0
4.31,20.33,68.1,0.06,0.29,4.25,0
10.85,30.12,93.12,48.26,2.19,6.51,0
11.5,33.12,61.7,53.36,4.11,10.88,0
6.62,30.97,95.95,58.17,1.24,10.94,0
6.55,36.55,77.84,43.16,0.93,14.28,0
26.45,29.63,96.05,32.93,8.65,16.07,0
23.36,29.08,85.43,16.16,7.34,22.91,0
5.52,32.96,46.21,59.96,2.62,22.66,0
36.76,30.5,53.87,35.39,11.54,21.0,0
45.81,28.05,63.65,40.87,12.99,22.64,0
5.93,32.58,50.21,40.94,1.86,20.62,0
6.56,26.74,69.69,50.72,2.09,28.34,0
10.57,26.94,68.28,0.58,2.25,22.97,0
42.48,27.36,97.38,13.21,11.64,18.69,0
31.35,36.77,66.02,39.93,8.72,16.37,0
1.62,13.89,87.14,53.71,2.52,15.01,0
7.48,31.98,96.51,41.12,1.83,19.69,0
12.09,30.17,92.62,24.81,4.86,12.99,0
10.49,21.6,52.52,21.69,2.68,9.98,0
3.23,31.55,69.76,44.28,1.86,14.89,0
29.37,32.38,60.86,44.47,9.71,16.43,0
16.95,32.95,63.99,36.42,6.04,20.68,0
